D:\Rida\SVM\INRIAPerson\Train\pos/crop001677.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001678.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001679.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001680.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001681.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001685.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001686.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001687.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001689.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001690.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001691.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001692.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001693.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001694.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001695.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001696.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001697.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001698.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001699.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001700.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001701.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001702.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001703.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001705.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001707.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001708.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001709.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001710.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001711.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001712.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001713.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001714.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001717.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001720.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001721.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001806.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001807.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001808.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001809.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001810.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001811.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001812.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001813.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001814.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001815.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001816.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001817.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001818.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001819.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001820.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001823.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001824.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001829.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001830.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001831.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001832.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001833.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001835.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001836.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001837.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001838.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001839.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001840.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001841.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001842.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop001843.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop_000010.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop_000011.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop_000603.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop_000606.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop_000607.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/crop_000608.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_044.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_050.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_060.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_061.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_086.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_091.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_097.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_101.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_102.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_103.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_106.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_111.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_112.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_114.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_117.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_119.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_121.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_124.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_125.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_126.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_128.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_129.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_130.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_131.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_133.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_139.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_141.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_142.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_143.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_156.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_160.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_162.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_165.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_166.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_167.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_168.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_169.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_170.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_171.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_172.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_173.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_174.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_175.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_176.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_177.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_178.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_179.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_181.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_185.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_187.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_195.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_196.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_199.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_201.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_202.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_203.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_208.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_209.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_211.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_214.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_219.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_220.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_221.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_223.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_224.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_225.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_228.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_229.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_231.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_232.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_233.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_234.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_235.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_237.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_238.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_239.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_240.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_241.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_242.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_243.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_244.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_245.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_252.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_253.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_254.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_256.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_257.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_258.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_259.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_260.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_266.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_269.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_270.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_273.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_274.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_275.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_279.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_281.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_283.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_284.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_285.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_286.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_287.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_288.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_289.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_291.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_292.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_294.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_295.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_296.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_297.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_298.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_299.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_300.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_301.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_302.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_304.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_305.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_319.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_320.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_321.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_324.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_327.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_328.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_329.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_331.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_333.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_334.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_339.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_340.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_341.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_342.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_343.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_344.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_346.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_348.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_349.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_356.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_357.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_358.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_376.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_377.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_378.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_387.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_395.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_414.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_425.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_002.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_003.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_005.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_007.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_008.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_009.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_010.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_011.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_013.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_015.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_016.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_017.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_019.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_020.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_021.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_022.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_023.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_026.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_030.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_031.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_033.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_034.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_036.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_039.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_040.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_074.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_075.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_078.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_117.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_118.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_119.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_120.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_121.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_123.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_124.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_125.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_127.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_128.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_129.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_130.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_132.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_134.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_135.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_137.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_138.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_139.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_142.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_143.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_146.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_147.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_148.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_150.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_151.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_152.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_155.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_156.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_157.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_166.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_191.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_207.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_208.png 1 0 0 128 64
D:\Rida\SVM\INRIAPerson\Train\pos/person_and_bike_209.png 1 0 0 128 64
